IDfg,Season,Name,Age,G,AB,PA,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,CStr%,CSW%,O-Swing%,Z-Swing%,O-Contact%,Z-Contact%,F-Strike%,SwStr%,Zone%,Clutch,UBR,WAR
13613,2019,Ketel Marte,25,144,569,628,0.084,0.13699999999999998,0.62,0.389,0.592,0.981,0.264,0.342,0.222,0.431,0.348,0.19,0.43700000000000006,0.355,0.20800000000000002,0.157,0.423,0.42100000000000004,90.0,11.6,44,0.091,116.3,194,0.4,0.146,0.22399999999999998,0.318,0.716,0.733,0.9059999999999999,0.581,0.078,0.397,-0.61,2.9,6.2
12856,2019,George Springer,29,122,479,556,0.121,0.203,0.59,0.383,0.591,0.974,0.299,0.305,0.19699999999999998,0.446,0.35700000000000004,0.295,0.40299999999999997,0.37,0.22699999999999998,0.165,0.384,0.451,89.8,10.4,45,0.122,114.3,160,0.43200000000000005,0.14800000000000002,0.258,0.228,0.721,0.565,0.8270000000000001,0.613,0.11,0.43,-0.57,2.0,6.2
12161,2019,Xander Bogaerts,26,155,614,698,0.109,0.175,0.62,0.384,0.555,0.939,0.246,0.338,0.191,0.41200000000000003,0.39799999999999996,0.16699999999999998,0.426,0.32899999999999996,0.245,0.141,0.47200000000000003,0.38799999999999996,90.6,13.3,40,0.08,112.4,217,0.436,0.22399999999999998,0.304,0.294,0.5770000000000001,0.6859999999999999,0.894,0.5720000000000001,0.079,0.413,1.36,-0.1,5.9
9874,2019,DJ LeMahieu,30,145,602,655,0.07,0.13699999999999998,0.51,0.375,0.518,0.893,0.191,0.349,0.237,0.501,0.262,0.193,0.27899999999999997,0.385,0.337,0.14300000000000002,0.45299999999999996,0.40399999999999997,91.9,6.5,36,0.07,111.1,246,0.47600000000000003,0.19,0.256,0.302,0.659,0.75,0.9179999999999999,0.583,0.066,0.43,0.34,0.6,5.8
12916,2019,Francisco Lindor,25,143,598,654,0.07,0.15,0.47,0.335,0.518,0.854,0.234,0.291,0.19699999999999998,0.43700000000000006,0.366,0.174,0.446,0.32899999999999996,0.225,0.16399999999999998,0.41600000000000004,0.42,91.0,12.2,36,0.071,113.5,207,0.408,0.134,0.21,0.354,0.737,0.755,0.9159999999999999,0.5770000000000001,0.077,0.41200000000000003,-0.08,-2.2,5.8
12979,2019,Javier Baez,26,138,531,561,0.05,0.278,0.18,0.316,0.531,0.847,0.25,0.345,0.18100000000000002,0.503,0.316,0.244,0.361,0.361,0.27899999999999997,0.18,0.446,0.374,91.1,7.7,47,0.125,114.1,163,0.43200000000000005,0.11900000000000001,0.303,0.441,0.743,0.542,0.795,0.6579999999999999,0.184,0.36700000000000005,-0.5,3.4,5.8
20123,2019,Juan Soto,20,150,542,659,0.16399999999999998,0.2,0.82,0.401,0.548,0.949,0.266,0.312,0.212,0.41600000000000004,0.37200000000000005,0.222,0.39399999999999996,0.341,0.264,0.125,0.462,0.414,92.0,12.5,47,0.113,112.8,199,0.478,0.161,0.251,0.23399999999999999,0.6859999999999999,0.621,0.866,0.555,0.09,0.385,-0.45,-2.7,5.7
16505,2019,Matt Chapman,26,156,583,670,0.109,0.21899999999999997,0.5,0.342,0.506,0.848,0.257,0.27,0.155,0.415,0.431,0.19,0.424,0.34600000000000003,0.23,0.16,0.387,0.45299999999999996,92.7,16.4,48,0.109,114.4,211,0.48100000000000004,0.188,0.28,0.248,0.65,0.675,0.835,0.575,0.092,0.428,1.45,0.7,5.7
11739,2019,J.T. Realmuto,28,145,538,593,0.069,0.207,0.33,0.328,0.493,0.82,0.217,0.309,0.23399999999999999,0.39,0.376,0.157,0.442,0.317,0.24100000000000002,0.142,0.402,0.456,90.3,14.4,28,0.066,112.9,174,0.41,0.14300000000000002,0.253,0.348,0.731,0.662,0.862,0.584,0.111,0.415,-0.62,4.0,5.6
17232,2019,Yoan Moncada,24,132,511,559,0.07200000000000001,0.275,0.26,0.367,0.548,0.915,0.233,0.406,0.231,0.423,0.345,0.20199999999999999,0.396,0.344,0.26,0.122,0.479,0.39899999999999997,93.1,12.3,39,0.10800000000000001,115.8,173,0.479,0.16899999999999998,0.308,0.327,0.67,0.512,0.833,0.6459999999999999,0.139,0.42700000000000005,-0.42,0.3,5.5
18401,2019,Ronald Acuna Jr.,21,156,626,715,0.106,0.263,0.4,0.365,0.518,0.883,0.238,0.337,0.244,0.38,0.376,0.248,0.401,0.32799999999999996,0.271,0.141,0.401,0.45799999999999996,90.6,14.2,57,0.129,115.9,208,0.47100000000000003,0.15,0.267,0.267,0.715,0.632,0.8,0.614,0.11699999999999999,0.41600000000000004,1.13,4.6,5.4
11368,2019,Yasmani Grandal,30,153,513,632,0.172,0.22,0.78,0.38,0.468,0.848,0.222,0.279,0.22899999999999998,0.391,0.38,0.196,0.39799999999999996,0.34299999999999997,0.259,0.14800000000000002,0.39799999999999996,0.45399999999999996,90.7,14.2,39,0.10300000000000001,111.3,156,0.41200000000000003,0.2,0.292,0.244,0.595,0.633,0.841,0.57,0.092,0.39899999999999997,-0.2,-4.8,5.3
5038,2019,Josh Donaldson,33,155,549,659,0.152,0.235,0.65,0.379,0.521,0.9,0.262,0.292,0.215,0.42200000000000004,0.364,0.257,0.485,0.268,0.248,0.152,0.376,0.47200000000000003,92.9,13.3,60,0.152,114.2,200,0.505,0.14300000000000002,0.267,0.257,0.718,0.624,0.7659999999999999,0.584,0.125,0.39299999999999996,-1.23,-2.9,5.2
15362,2019,Jeff McNeil,27,133,510,567,0.062,0.132,0.47,0.384,0.531,0.916,0.214,0.337,0.221,0.433,0.34700000000000003,0.154,0.46299999999999997,0.314,0.223,0.11199999999999999,0.509,0.37799999999999995,89.0,13.8,19,0.044000000000000004,107.2,160,0.36700000000000005,0.076,0.187,0.41700000000000004,0.85,0.715,0.8809999999999999,0.642,0.111,0.42,-1.38,-2.3,4.9
2396,2019,Carlos Santana,33,158,573,686,0.157,0.157,1.0,0.397,0.515,0.911,0.234,0.293,0.171,0.452,0.377,0.193,0.456,0.349,0.195,0.163,0.405,0.433,91.8,11.7,44,0.094,112.8,209,0.44799999999999995,0.16899999999999998,0.245,0.212,0.662,0.662,0.8759999999999999,0.544,0.076,0.40399999999999997,0.31,1.7,4.8
13301,2019,Max Muncy,28,141,487,589,0.153,0.253,0.6,0.374,0.515,0.889,0.265,0.283,0.235,0.37799999999999995,0.387,0.265,0.442,0.322,0.237,0.11699999999999999,0.42100000000000004,0.462,89.8,14.4,38,0.111,110.1,147,0.43,0.182,0.28800000000000003,0.231,0.64,0.59,0.812,0.55,0.105,0.41200000000000003,1.06,2.4,4.8
15429,2019,Kris Bryant,27,147,543,634,0.11699999999999999,0.22899999999999998,0.51,0.382,0.521,0.903,0.239,0.331,0.209,0.359,0.43200000000000005,0.18,0.465,0.3,0.235,0.168,0.475,0.358,87.6,19.2,35,0.08800000000000001,111.4,135,0.33799999999999997,0.131,0.257,0.305,0.76,0.604,0.826,0.584,0.126,0.39399999999999996,0.71,3.3,4.7
15672,2019,Austin Meadows,24,138,530,591,0.091,0.222,0.41,0.364,0.558,0.922,0.268,0.331,0.231,0.341,0.429,0.193,0.451,0.348,0.201,0.133,0.414,0.45399999999999996,90.4,16.7,46,0.115,115.4,171,0.429,0.19699999999999998,0.28800000000000003,0.27399999999999997,0.622,0.632,0.879,0.609,0.09,0.425,-1.2,-2.5,4.5
15172,2019,Tim Anderson,26,123,498,518,0.028999999999999998,0.21,0.14,0.357,0.508,0.865,0.173,0.399,0.23800000000000002,0.486,0.276,0.16699999999999998,0.327,0.371,0.302,0.179,0.499,0.322,88.3,8.7,19,0.049,107.8,148,0.379,0.11699999999999999,0.252,0.452,0.7759999999999999,0.615,0.899,0.62,0.135,0.41100000000000003,0.56,1.3,4.5
19251,2019,Pete Alonso,24,161,597,693,0.10400000000000001,0.264,0.39,0.358,0.583,0.941,0.323,0.28,0.18,0.405,0.415,0.306,0.45799999999999996,0.36700000000000005,0.175,0.158,0.42,0.42200000000000004,90.7,14.8,61,0.146,118.3,176,0.42200000000000004,0.154,0.27899999999999997,0.34600000000000003,0.6809999999999999,0.62,0.8340000000000001,0.59,0.125,0.359,-0.93,-2.1,4.4
5361,2019,Freddie Freeman,29,158,597,692,0.126,0.184,0.69,0.389,0.549,0.938,0.255,0.318,0.275,0.38299999999999995,0.341,0.23600000000000002,0.405,0.309,0.28600000000000003,0.12300000000000001,0.409,0.46799999999999997,89.7,14.3,55,0.11699999999999999,112.0,200,0.424,0.091,0.209,0.32899999999999996,0.826,0.69,0.8270000000000001,0.551,0.11800000000000001,0.38299999999999995,0.75,0.7,4.4
16376,2019,Michael Conforto,26,151,549,648,0.13,0.23,0.56,0.363,0.494,0.856,0.237,0.29,0.239,0.361,0.4,0.205,0.41200000000000003,0.311,0.27699999999999997,0.136,0.499,0.365,89.2,15.9,44,0.109,112.2,158,0.39,0.147,0.26,0.273,0.7240000000000001,0.634,0.818,0.6,0.113,0.408,-1.22,0.5,4.4
2434,2019,Nelson Cruz,38,120,454,521,0.107,0.251,0.43,0.392,0.639,1.031,0.328,0.351,0.20199999999999999,0.396,0.402,0.313,0.41700000000000004,0.32799999999999996,0.255,0.12,0.35600000000000004,0.525,93.7,13.1,61,0.187,117.0,168,0.514,0.134,0.27399999999999997,0.305,0.72,0.536,0.809,0.545,0.14,0.37799999999999995,-0.39,-2.8,4.3
5417,2019,Jose Altuve,29,124,500,548,0.075,0.15,0.5,0.353,0.55,0.903,0.252,0.303,0.17600000000000002,0.499,0.325,0.233,0.5,0.327,0.17300000000000001,0.175,0.41700000000000004,0.408,87.4,9.7,33,0.078,109.3,142,0.337,0.161,0.25,0.327,0.6809999999999999,0.725,0.8690000000000001,0.653,0.09,0.39899999999999997,-0.42,-0.5,4.3
12552,2019,Eugenio Suarez,27,159,575,662,0.106,0.285,0.37,0.358,0.572,0.93,0.301,0.312,0.217,0.36,0.423,0.295,0.52,0.268,0.212,0.151,0.38299999999999995,0.467,89.3,17.7,50,0.128,112.3,157,0.401,0.17300000000000001,0.292,0.266,0.6859999999999999,0.513,0.846,0.618,0.12,0.423,-1.07,-6.3,4.2
15640,2019,Aaron Judge,27,102,378,447,0.14300000000000002,0.315,0.45,0.381,0.54,0.921,0.267,0.36,0.273,0.40299999999999997,0.324,0.35100000000000003,0.387,0.345,0.26899999999999996,0.092,0.37,0.5379999999999999,96.0,11.2,47,0.19699999999999998,118.1,136,0.569,0.17,0.317,0.24600000000000002,0.6809999999999999,0.40299999999999997,0.7859999999999999,0.613,0.146,0.39799999999999996,0.89,1.4,4.2
16556,2019,Ozzie Albies,22,160,640,702,0.077,0.16,0.48,0.352,0.5,0.852,0.205,0.325,0.255,0.379,0.366,0.124,0.455,0.33799999999999997,0.207,0.149,0.429,0.423,88.9,15.6,33,0.062,110.8,181,0.34,0.098,0.215,0.379,0.8140000000000001,0.674,0.868,0.6409999999999999,0.11699999999999999,0.40399999999999997,-0.69,1.6,4.2
16252,2019,Trea Turner,26,122,521,569,0.076,0.19899999999999998,0.38,0.353,0.497,0.85,0.2,0.348,0.2,0.47200000000000003,0.32799999999999996,0.142,0.424,0.327,0.249,0.171,0.45399999999999996,0.376,90.4,9.9,25,0.061,113.5,172,0.42,0.174,0.27699999999999997,0.319,0.6859999999999999,0.609,0.898,0.624,0.10300000000000001,0.40399999999999997,1.07,2.1,4.2
14344,2019,Matt Olson,25,127,483,547,0.09300000000000001,0.252,0.37,0.351,0.545,0.896,0.277,0.3,0.24,0.314,0.446,0.237,0.517,0.301,0.182,0.156,0.341,0.503,92.8,19.2,49,0.142,111.9,171,0.494,0.163,0.276,0.28600000000000003,0.6759999999999999,0.6859999999999999,0.787,0.5579999999999999,0.113,0.425,2.26,-0.9,4.1
5235,2019,Justin Turner,34,135,479,549,0.09300000000000001,0.16,0.58,0.372,0.509,0.881,0.219,0.304,0.259,0.33799999999999997,0.40399999999999997,0.17,0.382,0.37,0.248,0.124,0.37200000000000005,0.504,90.3,17.8,29,0.073,107.7,168,0.424,0.174,0.244,0.281,0.6759999999999999,0.7609999999999999,0.89,0.5870000000000001,0.07,0.439,-3.1,-1.9,4.1
11579,2019,Bryce Harper,26,157,573,682,0.145,0.261,0.56,0.372,0.51,0.882,0.25,0.313,0.239,0.38299999999999995,0.37799999999999995,0.235,0.37799999999999995,0.37799999999999995,0.243,0.105,0.414,0.48100000000000004,91.9,13.8,54,0.135,116.4,182,0.456,0.114,0.267,0.316,0.773,0.522,0.797,0.595,0.153,0.364,1.39,-3.4,4.0
17128,2019,Ramon Laureano,24,123,434,481,0.055999999999999994,0.256,0.22,0.34,0.521,0.86,0.233,0.342,0.251,0.35700000000000004,0.392,0.192,0.431,0.363,0.20600000000000002,0.163,0.43799999999999994,0.4,89.7,14.7,29,0.091,111.6,127,0.397,0.174,0.301,0.332,0.675,0.528,0.862,0.645,0.128,0.45,0.17,2.6,4.0
10071,2019,Jonathan Villar,28,162,642,714,0.085,0.24600000000000002,0.35,0.339,0.453,0.792,0.179,0.341,0.198,0.489,0.313,0.16699999999999998,0.396,0.337,0.267,0.218,0.49200000000000005,0.29,88.9,8.1,31,0.066,114.0,175,0.37,0.139,0.263,0.308,0.7509999999999999,0.636,0.8140000000000001,0.632,0.124,0.414,-0.71,5.7,4.0
15161,2019,Mitch Garver,28,93,311,359,0.114,0.242,0.47,0.365,0.63,0.995,0.357,0.277,0.13699999999999998,0.389,0.473,0.29,0.513,0.27399999999999997,0.212,0.18100000000000002,0.345,0.474,91.1,15.3,34,0.15,109.7,113,0.5,0.23800000000000002,0.318,0.201,0.556,0.5489999999999999,0.88,0.563,0.081,0.419,-1.03,-1.6,3.9
11445,2019,Mark Canha,30,126,410,497,0.135,0.215,0.63,0.396,0.517,0.913,0.244,0.308,0.184,0.41,0.40700000000000003,0.21,0.495,0.295,0.21,0.184,0.42,0.397,89.1,15.2,27,0.08900000000000001,110.9,124,0.40700000000000003,0.198,0.282,0.25,0.614,0.706,0.838,0.604,0.085,0.424,-1.42,-0.5,3.9
19198,2019,Yuli Gurriel,35,144,564,612,0.06,0.106,0.57,0.343,0.541,0.884,0.243,0.289,0.22399999999999998,0.382,0.39399999999999996,0.156,0.45399999999999996,0.32899999999999996,0.218,0.17800000000000002,0.436,0.386,89.3,14.3,16,0.032,110.6,189,0.374,0.16699999999999998,0.235,0.354,0.693,0.78,0.9209999999999999,0.649,0.068,0.42200000000000004,-0.13,-2.1,3.9
4106,2019,Michael Brantley,32,148,575,637,0.08,0.10400000000000001,0.77,0.372,0.503,0.875,0.191,0.32,0.239,0.45299999999999996,0.308,0.14,0.402,0.335,0.263,0.133,0.44799999999999995,0.419,88.8,10.6,27,0.053,108.9,187,0.365,0.2,0.24,0.292,0.615,0.823,0.958,0.6,0.04,0.449,1.58,1.9,3.9
14162,2019,Carlos Correa,24,75,280,321,0.109,0.23399999999999999,0.47,0.358,0.568,0.926,0.289,0.303,0.213,0.391,0.396,0.256,0.387,0.348,0.266,0.20800000000000002,0.34299999999999997,0.449,89.0,12.5,26,0.124,112.8,84,0.402,0.19,0.29100000000000004,0.311,0.626,0.664,0.8440000000000001,0.564,0.102,0.42,0.06,1.0,3.8
3473,2019,Anthony Rizzo,29,146,512,613,0.11599999999999999,0.14,0.83,0.405,0.52,0.924,0.227,0.306,0.253,0.429,0.319,0.19899999999999998,0.429,0.324,0.247,0.184,0.44299999999999995,0.373,89.0,12.6,28,0.065,113.4,158,0.368,0.16,0.242,0.33799999999999997,0.653,0.745,0.8859999999999999,0.514,0.08199999999999999,0.374,1.07,-5.2,3.8
12144,2019,Max Kepler,26,134,524,596,0.10099999999999999,0.166,0.61,0.336,0.519,0.855,0.267,0.244,0.172,0.361,0.466,0.18,0.534,0.268,0.198,0.196,0.38,0.424,89.7,18.2,36,0.084,112.5,179,0.41700000000000004,0.133,0.226,0.307,0.758,0.621,0.922,0.629,0.09300000000000001,0.414,0.55,-0.5,3.8
19470,2019,Tommy Edman,24,92,326,349,0.046,0.175,0.26,0.35,0.5,0.85,0.196,0.346,0.247,0.40700000000000003,0.34600000000000003,0.121,0.419,0.336,0.245,0.155,0.434,0.41100000000000003,87.4,14.2,14,0.053,110.1,89,0.336,0.172,0.254,0.324,0.677,0.722,0.8909999999999999,0.625,0.083,0.434,0.91,3.4,3.8
14221,2019,Jorge Soler,27,162,589,679,0.10800000000000001,0.262,0.41,0.354,0.569,0.922,0.304,0.294,0.195,0.39299999999999996,0.41200000000000003,0.281,0.46799999999999997,0.311,0.222,0.13,0.402,0.46799999999999997,92.6,15.6,68,0.163,115.7,207,0.495,0.163,0.295,0.271,0.7070000000000001,0.47200000000000003,0.8370000000000001,0.613,0.132,0.38799999999999996,-1.74,0.0,3.7
9241,2019,Starling Marte,30,132,539,586,0.043,0.16,0.27,0.342,0.503,0.845,0.208,0.319,0.214,0.505,0.282,0.185,0.397,0.35,0.253,0.191,0.435,0.375,88.6,8.2,36,0.08,111.6,171,0.379,0.11699999999999999,0.24,0.364,0.774,0.635,0.858,0.626,0.12300000000000001,0.41200000000000003,-0.45,1.2,3.7
18015,2019,Paul DeJong,25,159,583,664,0.09300000000000001,0.22399999999999998,0.42,0.318,0.444,0.762,0.211,0.259,0.18,0.377,0.44299999999999995,0.154,0.475,0.332,0.193,0.191,0.39299999999999996,0.41600000000000004,87.1,18.2,37,0.084,111.7,146,0.332,0.155,0.266,0.311,0.7140000000000001,0.607,0.865,0.616,0.111,0.439,-1.7,3.2,3.7
19556,2019,Yordan Alvarez,22,87,313,369,0.141,0.255,0.55,0.412,0.655,1.067,0.342,0.366,0.249,0.38,0.371,0.32899999999999996,0.385,0.376,0.24,0.1,0.389,0.511,92.2,13.4,36,0.163,117.9,107,0.484,0.165,0.27,0.307,0.63,0.6409999999999999,0.8490000000000001,0.534,0.10400000000000001,0.38799999999999996,-2.0,-1.7,3.6
16997,2019,Gleyber Torres,22,144,546,604,0.079,0.214,0.37,0.337,0.535,0.871,0.256,0.296,0.209,0.37200000000000005,0.419,0.215,0.444,0.319,0.23600000000000002,0.149,0.456,0.395,89.1,17.7,40,0.094,109.6,153,0.361,0.124,0.257,0.35100000000000003,0.763,0.603,0.838,0.611,0.133,0.406,-0.73,-0.4,3.6
13624,2019,Corey Seager,25,134,489,541,0.081,0.18100000000000002,0.45,0.335,0.483,0.817,0.211,0.303,0.218,0.39,0.392,0.12300000000000001,0.37200000000000005,0.34700000000000003,0.281,0.147,0.43,0.423,88.8,14.3,25,0.063,109.7,149,0.377,0.105,0.225,0.307,0.795,0.5720000000000001,0.8690000000000001,0.5820000000000001,0.12,0.419,0.15,2.4,3.6
6184,2019,J.D. Martinez,31,146,575,657,0.11,0.21,0.52,0.383,0.557,0.939,0.252,0.342,0.22399999999999998,0.428,0.348,0.23399999999999999,0.41200000000000003,0.324,0.265,0.102,0.439,0.45899999999999996,91.3,12.5,48,0.10800000000000001,112.6,208,0.47,0.132,0.255,0.318,0.757,0.562,0.868,0.616,0.12300000000000001,0.402,-3.05,-2.8,3.5
19326,2019,Bryan Reynolds,24,134,491,546,0.084,0.222,0.38,0.377,0.503,0.88,0.189,0.387,0.239,0.46399999999999997,0.298,0.14400000000000002,0.386,0.35100000000000003,0.263,0.16399999999999998,0.408,0.429,89.5,9.4,25,0.067,112.1,153,0.41,0.133,0.249,0.311,0.742,0.59,0.871,0.606,0.115,0.39,0.82,0.6,3.5
13510,2019,Jose Ramirez,26,129,482,542,0.096,0.13699999999999998,0.7,0.327,0.479,0.806,0.224,0.256,0.20600000000000002,0.32899999999999996,0.465,0.12,0.488,0.292,0.22,0.179,0.418,0.40299999999999997,89.2,19.8,25,0.06,112.1,148,0.358,0.18600000000000003,0.243,0.264,0.642,0.768,0.9229999999999999,0.5660000000000001,0.055999999999999994,0.42100000000000004,-0.02,2.8,3.5
9774,2019,Christian Vazquez,28,138,482,521,0.063,0.19399999999999998,0.33,0.32,0.477,0.798,0.201,0.305,0.23,0.39299999999999996,0.377,0.16,0.36200000000000004,0.35100000000000003,0.287,0.127,0.5379999999999999,0.336,89.4,13.2,20,0.052000000000000005,107.4,152,0.39299999999999996,0.16399999999999998,0.257,0.35200000000000004,0.69,0.708,0.884,0.6409999999999999,0.09300000000000001,0.435,-0.33,-1.9,3.5
12532,2019,Kolten Wong,28,148,478,549,0.086,0.151,0.57,0.361,0.423,0.784,0.138,0.321,0.204,0.44,0.35600000000000004,0.081,0.379,0.365,0.256,0.207,0.45299999999999996,0.34,86.1,12.6,8,0.02,107.7,102,0.251,0.163,0.239,0.314,0.696,0.7070000000000001,0.9209999999999999,0.57,0.077,0.418,-1.55,2.4,3.5
15149,2019,Trey Mancini,27,154,602,679,0.09300000000000001,0.21100000000000002,0.44,0.364,0.535,0.899,0.244,0.326,0.222,0.45899999999999996,0.319,0.23600000000000002,0.358,0.375,0.267,0.157,0.47,0.373,90.3,7.8,46,0.099,113.9,198,0.42700000000000005,0.157,0.275,0.33399999999999996,0.698,0.6409999999999999,0.8340000000000001,0.63,0.11800000000000001,0.406,-1.51,0.4,3.4
9927,2019,Brett Gardner,35,141,491,550,0.095,0.196,0.48,0.325,0.503,0.829,0.253,0.265,0.17600000000000002,0.442,0.382,0.193,0.46399999999999997,0.32899999999999996,0.207,0.205,0.451,0.345,87.7,13.9,13,0.034,109.7,124,0.321,0.22,0.28600000000000003,0.248,0.56,0.6759999999999999,0.912,0.535,0.067,0.435,-1.1,2.3,3.4
9218,2019,Paul Goldschmidt,31,161,597,682,0.114,0.243,0.47,0.346,0.476,0.821,0.216,0.303,0.221,0.385,0.39399999999999996,0.19899999999999998,0.38,0.376,0.244,0.145,0.38,0.475,90.1,15.4,46,0.106,111.5,182,0.41700000000000004,0.17,0.282,0.314,0.677,0.6990000000000001,0.8009999999999999,0.645,0.111,0.413,0.96,1.9,3.4
18363,2019,Victor Robles,22,155,546,617,0.057,0.22699999999999998,0.25,0.326,0.419,0.745,0.165,0.31,0.23,0.40299999999999997,0.36700000000000005,0.11800000000000001,0.451,0.317,0.233,0.245,0.506,0.249,83.3,16.7,19,0.046,110.5,96,0.23,0.145,0.251,0.319,0.7140000000000001,0.639,0.8690000000000001,0.621,0.106,0.43,0.38,1.4,3.4
13152,2019,Jorge Polanco,25,153,631,704,0.085,0.165,0.52,0.356,0.485,0.841,0.19,0.328,0.263,0.292,0.444,0.096,0.374,0.365,0.262,0.153,0.452,0.395,88.1,19.0,33,0.063,108.2,172,0.32799999999999996,0.17600000000000002,0.249,0.285,0.672,0.7190000000000001,0.907,0.595,0.073,0.41600000000000004,-0.97,3.5,3.3
12147,2019,Nick Ahmed,29,158,556,625,0.083,0.18100000000000002,0.46,0.316,0.437,0.753,0.183,0.28,0.19899999999999998,0.483,0.318,0.132,0.368,0.39,0.24100000000000002,0.16699999999999998,0.456,0.377,87.8,7.6,26,0.057,108.3,155,0.34,0.161,0.261,0.31,0.7340000000000001,0.6409999999999999,0.885,0.629,0.1,0.43200000000000005,0.08,2.4,3.3
